Date,New Daily Cases,New Daily Cases (cumulative),New Daily Deaths,New Daily Deaths (cumulative),New Hospital Admissions,New Hospital Admissions (cumulative),"New Vaccinations, 1st dose","New Vaccinations, 1st dose (cumulative)","New Vaccinations, 2nd dose","New Vaccinations, 2nd dose (cumulative)"
2022-05-05,,,83.0,197447.0,,,8238.0,53272750.0,7997.0,49788386.0
2022-05-05,10209.0,22127583.0,,,877.0,856706.0,,,,
2022-05-06,8940.0,22136523.0,,,829.0,857535.0,,,,
2022-05-06,,,91.0,197538.0,,,9588.0,53282338.0,9434.0,49797820.0
2022-05-07,,,97.0,197635.0,,,24460.0,53306798.0,15741.0,49813561.0
2022-05-07,7516.0,22144039.0,,,710.0,858245.0,,,,
2022-05-08,9059.0,22153098.0,,,759.0,859004.0,,,,
2022-05-08,,,80.0,197715.0,,,10662.0,53317460.0,7490.0,49821051.0
2022-05-09,10693.0,22163791.0,,,856.0,859860.0,,,,
2022-05-09,,,79.0,197794.0,,,5910.0,53323370.0,7601.0,49828652.0
2022-05-10,9742.0,22173533.0,,,873.0,860733.0,,,,
2022-05-10,,,93.0,197887.0,,,7224.0,53330594.0,7909.0,49836561.0
2022-05-11,,,77.0,197964.0,,,6801.0,53337395.0,8001.0,49844562.0
2022-05-11,8720.0,22182253.0,,,784.0,861517.0,,,,
2022-05-12,7633.0,22189886.0,,,795.0,862312.0,,,,
2022-05-12,,,65.0,198029.0,,,7488.0,53344883.0,7531.0,49852093.0
2022-05-13,,,68.0,198097.0,,,7513.0,53352396.0,7150.0,49859243.0
2022-05-13,6934.0,22196820.0,,,640.0,862952.0,,,,
2022-05-14,,,63.0,198160.0,,,20462.0,53372858.0,12824.0,49872067.0
2022-05-14,6116.0,22202936.0,,,621.0,863573.0,,,,
2022-05-15,,,69.0,198229.0,,,10090.0,53382948.0,5709.0,49877776.0
2022-05-15,7969.0,22210905.0,,,639.0,864212.0,,,,
2022-05-16,,,63.0,198292.0,,,4774.0,53387722.0,5601.0,49883377.0
2022-05-16,9416.0,22220321.0,,,696.0,864908.0,,,,
2022-05-17,,,71.0,198363.0,,,5431.0,53393153.0,5921.0,49889298.0
2022-05-17,8283.0,22228604.0,,,680.0,865588.0,,,,
2022-05-18,7634.0,22236238.0,,,731.0,866319.0,,,,
2022-05-18,,,45.0,198408.0,,,5365.0,53398518.0,5956.0,49895254.0
2022-05-19,6818.0,22243056.0,,,660.0,866979.0,,,,
2022-05-19,,,44.0,198452.0,,,8931.0,53407449.0,8074.0,49903328.0
2022-05-20,,,69.0,198521.0,,,6503.0,53413952.0,6514.0,49909842.0
2022-05-20,,,,,539.0,867518.0,,,,
2022-05-21,,,48.0,198569.0,,,16176.0,53430128.0,11054.0,49920896.0
2022-05-21,,,,,460.0,867978.0,,,,
2022-05-22,,,56.0,198625.0,,,6519.0,53436647.0,4621.0,49925517.0
2022-05-22,,,,,542.0,868520.0,,,,
2022-05-23,,,61.0,198686.0,,,3323.0,53439970.0,4629.0,49930146.0
2022-05-23,,,,,601.0,869121.0,,,,
2022-05-24,,,49.0,198735.0,,,4746.0,53444716.0,4867.0,49935013.0
2022-05-24,,,,,595.0,869716.0,,,,
2022-05-25,,,33.0,198768.0,,,386.0,53445102.0,3072.0,49938085.0
2022-05-25,,,,,604.0,870320.0,,,,
2022-05-26,,,,,514.0,870834.0,,,,
2022-05-26,,,42.0,198810.0,,,3608.0,53448710.0,25392.0,49963477.0
2022-05-27,,,42.0,198852.0,,,5192.0,53453902.0,6356.0,49969833.0
2022-05-27,,,,,538.0,871372.0,,,,
2022-05-28,,,33.0,198885.0,,,12568.0,53466470.0,11504.0,49981337.0
2022-05-28,,,,,467.0,871839.0,,,,
2022-05-29,,,25.0,198910.0,,,6018.0,53472488.0,5496.0,49986833.0
2022-05-29,,,,,532.0,872371.0,,,,
2022-05-30,,,,,587.0,872958.0,,,,
2022-05-30,,,49.0,198959.0,,,6769.0,53479257.0,8051.0,49994884.0
2022-05-31,,,,,602.0,873560.0,,,,
2022-05-31,,,47.0,199006.0,,,7650.0,53486907.0,8775.0,50003659.0
2022-06-01,,,,,598.0,874158.0,,,,
2022-06-01,,,26.0,199032.0,,,6970.0,53493877.0,8628.0,50012287.0
2022-06-02,,,46.0,199078.0,,,2266.0,53496143.0,2390.0,50014677.0
2022-06-02,,,,,536.0,874694.0,,,,
2022-06-03,,,,,508.0,875202.0,,,,
2022-06-03,,,26.0,199104.0,,,1033.0,53497176.0,1177.0,50015854.0
2022-06-04,,,,,537.0,875739.0,,,,
2022-06-04,,,36.0,199140.0,,,5621.0,53502797.0,6472.0,50022326.0
2022-06-05,,,30.0,199170.0,,,2628.0,53505425.0,3306.0,50025632.0
2022-06-05,,,,,649.0,876388.0,,,,
2022-06-06,,,,,750.0,877138.0,,,,
2022-06-06,,,39.0,199209.0,,,2828.0,53508253.0,4844.0,50030476.0
2022-06-07,,,,,734.0,877872.0,,,,
2022-06-07,,,30.0,199239.0,,,3335.0,53511588.0,4831.0,50035307.0
2022-06-08,,,39.0,199278.0,,,4891.0,53516479.0,5960.0,50041267.0
2022-06-08,,,,,819.0,878691.0,,,,
2022-06-09,,,26.0,199304.0,,,3561.0,53520040.0,5212.0,50046479.0
2022-06-09,,,,,791.0,879482.0,,,,
2022-06-10,,,41.0,199345.0,,,3571.0,53523611.0,5645.0,50052124.0
2022-06-10,,,,,759.0,880241.0,,,,
2022-06-11,,,,,704.0,880945.0,,,,
2022-06-11,,,33.0,199378.0,,,11349.0,53534960.0,11928.0,50064052.0
2022-06-12,,,,,795.0,881740.0,,,,
2022-06-12,,,42.0,199420.0,,,5010.0,53539970.0,5808.0,50069860.0
2022-06-13,,,,,896.0,882636.0,,,,
2022-06-13,,,38.0,199458.0,,,2470.0,53542440.0,4283.0,50074143.0
2022-06-14,,,,,943.0,883579.0,,,,
2022-06-14,,,35.0,199493.0,,,2177.0,53544617.0,3530.0,50077673.0
2022-06-15,,,43.0,199536.0,,,3133.0,53547750.0,4978.0,50082651.0
2022-06-15,,,,,1035.0,884614.0,,,,
2022-06-16,,,,,1007.0,885621.0,,,,
2022-06-16,,,50.0,199586.0,,,3029.0,53550779.0,5177.0,50087828.0
2022-06-17,,,,,1024.0,886645.0,,,,
2022-06-17,,,40.0,199626.0,,,3354.0,53554133.0,5076.0,50092904.0
2022-06-18,,,40.0,199666.0,,,9549.0,53563682.0,11765.0,50104669.0
2022-06-18,,,,,946.0,887591.0,,,,
2022-06-19,,,42.0,199708.0,,,4656.0,53568338.0,6633.0,50111302.0
2022-06-19,,,,,1093.0,888684.0,,,,
2022-06-20,,,,,1264.0,889948.0,,,,
2022-06-20,,,43.0,199751.0,,,2405.0,53570743.0,4997.0,50116299.0
2022-06-21,,,,,1406.0,891354.0,,,,
2022-06-21,,,49.0,199800.0,,,3353.0,53574096.0,5111.0,50121410.0
2022-06-22,,,,,1364.0,892718.0,,,,
2022-06-22,,,62.0,199862.0,,,3218.0,53577314.0,5252.0,50126662.0
2022-06-23,,,,,1463.0,894181.0,,,,
2022-06-23,,,51.0,199913.0,,,3100.0,53580414.0,5088.0,50131750.0
2022-06-24,,,40.0,199953.0,,,4029.0,53584443.0,5821.0,50137571.0
2022-06-24,,,,,1332.0,895513.0,,,,
2022-06-25,,,,,1226.0,896739.0,,,,
2022-06-25,,,58.0,200011.0,,,11549.0,53595992.0,14611.0,50152182.0
2022-06-26,,,,,1469.0,898208.0,,,,
2022-06-26,,,50.0,200061.0,,,5180.0,53601172.0,8024.0,50160206.0
2022-06-27,,,44.0,200105.0,,,2924.0,53604096.0,6870.0,50167076.0
2022-06-27,,,,,1665.0,899873.0,,,,
2022-06-28,,,,,1720.0,901593.0,,,,
2022-06-28,,,41.0,200146.0,,,3617.0,53607713.0,7204.0,50174280.0
2022-06-29,,,,,1826.0,903419.0,,,,
2022-06-29,,,47.0,200193.0,,,3125.0,53610838.0,7039.0,50181319.0
2022-06-30,,,32.0,200225.0,,,3571.0,53614409.0,7854.0,50189173.0
2022-06-30,,,,,1856.0,905275.0,,,,
2022-07-01,,,,,1542.0,906817.0,,,,
2022-07-01,,,22.0,200247.0,,,3333.0,53617742.0,8018.0,50197191.0
2022-07-02,,,,,,,8028.0,53625770.0,19954.0,50217145.0
2022-07-02,,,,,1580.0,908397.0,,,,
2022-07-03,,,,,,,3949.0,53629719.0,10635.0,50227780.0
2022-07-03,,,,,1972.0,910369.0,,,,
2022-07-04,,,,,2145.0,912514.0,,,,
2022-07-04,,,,,,,3545.0,53633264.0,8578.0,50236358.0
2022-07-05,,,,,2155.0,914669.0,,,,
2022-07-05,,,,,,,3096.0,53636360.0,8453.0,50244811.0
2022-07-06,,,,,2166.0,916835.0,,,,
2022-07-06,,,,,,,2785.0,53639145.0,8932.0,50253743.0
2022-07-07,,,,,2184.0,919019.0,,,,
